username,count,date
shayfrendt,0,2021-02-11
shayfrendt,1,2021-02-12
shayfrendt,0,2021-02-13
shayfrendt,0,2021-02-14
shayfrendt,0,2021-02-15
shayfrendt,3,2021-02-16
shayfrendt,0,2021-02-17
shayfrendt,1,2021-02-18
shayfrendt,0,2021-02-19
shayfrendt,0,2021-02-20
shayfrendt,0,2021-02-21
shayfrendt,13,2021-02-22
shayfrendt,6,2021-02-23
shayfrendt,0,2021-02-24
shayfrendt,3,2021-02-25
shayfrendt,1,2021-02-26
shayfrendt,3,2021-02-27
shayfrendt,0,2021-02-28
shayfrendt,1,2021-03-01
shayfrendt,0,2021-03-02
shayfrendt,1,2021-03-03
shayfrendt,0,2021-03-04
shayfrendt,0,2021-03-05
shayfrendt,1,2021-03-06
shayfrendt,1,2021-03-07
shayfrendt,2,2021-03-08
shayfrendt,1,2021-03-09
shayfrendt,1,2021-03-10
shayfrendt,0,2021-03-11
shayfrendt,0,2021-03-12
shayfrendt,0,2021-03-13
shayfrendt,0,2021-03-14
shayfrendt,0,2021-03-15
shayfrendt,0,2021-03-16
shayfrendt,1,2021-03-17
shayfrendt,1,2021-03-18
shayfrendt,0,2021-03-19
shayfrendt,0,2021-03-20
shayfrendt,0,2021-03-21
shayfrendt,2,2021-03-22
shayfrendt,0,2021-03-23
shayfrendt,1,2021-03-24
shayfrendt,3,2021-03-25
shayfrendt,0,2021-03-26
shayfrendt,0,2021-03-27
shayfrendt,0,2021-03-28
shayfrendt,0,2021-03-29
shayfrendt,0,2021-03-30
shayfrendt,0,2021-03-31
shayfrendt,0,2021-04-01
shayfrendt,0,2021-04-02
shayfrendt,0,2021-04-03
shayfrendt,0,2021-04-04
shayfrendt,0,2021-04-05
shayfrendt,2,2021-04-06
shayfrendt,1,2021-04-07
shayfrendt,0,2021-04-08
shayfrendt,0,2021-04-09
shayfrendt,0,2021-04-10
shayfrendt,0,2021-04-11
shayfrendt,1,2021-04-12
shayfrendt,3,2021-04-13
shayfrendt,0,2021-04-14
shayfrendt,0,2021-04-15
shayfrendt,1,2021-04-16
shayfrendt,0,2021-04-17
shayfrendt,0,2021-04-18
shayfrendt,2,2021-04-19
shayfrendt,4,2021-04-20
shayfrendt,1,2021-04-21
shayfrendt,10,2021-04-22
shayfrendt,1,2021-04-23
shayfrendt,0,2021-04-24
shayfrendt,0,2021-04-25
shayfrendt,3,2021-04-26
shayfrendt,0,2021-04-27
shayfrendt,0,2021-04-28
shayfrendt,1,2021-04-29
shayfrendt,1,2021-04-30
shayfrendt,0,2021-05-01
shayfrendt,0,2021-05-02
shayfrendt,1,2021-05-03
shayfrendt,0,2021-05-04
shayfrendt,0,2021-05-05
shayfrendt,0,2021-05-06
shayfrendt,0,2021-05-07
shayfrendt,0,2021-05-08
shayfrendt,0,2021-05-09
shayfrendt,1,2021-05-10
shayfrendt,0,2021-05-11
shayfrendt,0,2021-05-12
shayfrendt,2,2021-05-13
shayfrendt,0,2021-05-14
shayfrendt,0,2021-05-15
shayfrendt,0,2021-05-16
shayfrendt,1,2021-05-17
shayfrendt,3,2021-05-18
shayfrendt,0,2021-05-19
shayfrendt,0,2021-05-20
shayfrendt,0,2021-05-21
shayfrendt,0,2021-05-22
shayfrendt,0,2021-05-23
shayfrendt,6,2021-05-24
shayfrendt,3,2021-05-25
shayfrendt,8,2021-05-26
shayfrendt,1,2021-05-27
shayfrendt,0,2021-05-28
shayfrendt,0,2021-05-29
shayfrendt,0,2021-05-30
shayfrendt,0,2021-05-31
shayfrendt,2,2021-06-01
shayfrendt,0,2021-06-02
shayfrendt,0,2021-06-03
shayfrendt,0,2021-06-04
shayfrendt,0,2021-06-05
shayfrendt,0,2021-06-06
shayfrendt,2,2021-06-07
shayfrendt,0,2021-06-08
shayfrendt,0,2021-06-09
shayfrendt,2,2021-06-10
shayfrendt,1,2021-06-11
shayfrendt,0,2021-06-12
shayfrendt,0,2021-06-13
shayfrendt,1,2021-06-14
shayfrendt,2,2021-06-15
shayfrendt,3,2021-06-16
shayfrendt,0,2021-06-17
shayfrendt,0,2021-06-18
shayfrendt,0,2021-06-19
shayfrendt,0,2021-06-20
shayfrendt,7,2021-06-21
shayfrendt,0,2021-06-22
shayfrendt,11,2021-06-23
shayfrendt,12,2021-06-24
shayfrendt,0,2021-06-25
shayfrendt,0,2021-06-26
shayfrendt,0,2021-06-27
shayfrendt,1,2021-06-28
shayfrendt,0,2021-06-29
shayfrendt,1,2021-06-30
shayfrendt,2,2021-07-01
shayfrendt,0,2021-07-02
shayfrendt,0,2021-07-03
shayfrendt,0,2021-07-04
shayfrendt,0,2021-07-05
shayfrendt,0,2021-07-06
shayfrendt,0,2021-07-07
shayfrendt,0,2021-07-08
shayfrendt,0,2021-07-09
shayfrendt,0,2021-07-10
shayfrendt,0,2021-07-11
shayfrendt,0,2021-07-12
shayfrendt,0,2021-07-13
shayfrendt,0,2021-07-14
shayfrendt,0,2021-07-15
shayfrendt,0,2021-07-16
shayfrendt,0,2021-07-17
shayfrendt,0,2021-07-18
shayfrendt,4,2021-07-19
shayfrendt,1,2021-07-20
shayfrendt,0,2021-07-21
shayfrendt,2,2021-07-22
shayfrendt,0,2021-07-23
shayfrendt,0,2021-07-24
shayfrendt,0,2021-07-25
shayfrendt,13,2021-07-26
shayfrendt,1,2021-07-27
shayfrendt,1,2021-07-28
shayfrendt,2,2021-07-29
shayfrendt,0,2021-07-30
shayfrendt,0,2021-07-31
shayfrendt,0,2021-08-01
shayfrendt,1,2021-08-02
shayfrendt,2,2021-08-03
shayfrendt,1,2021-08-04
shayfrendt,0,2021-08-05
shayfrendt,0,2021-08-06
shayfrendt,0,2021-08-07
shayfrendt,0,2021-08-08
shayfrendt,3,2021-08-09
shayfrendt,0,2021-08-10
shayfrendt,0,2021-08-11
shayfrendt,0,2021-08-12
shayfrendt,2,2021-08-13
shayfrendt,0,2021-08-14
shayfrendt,0,2021-08-15
shayfrendt,0,2021-08-16
shayfrendt,0,2021-08-17
shayfrendt,0,2021-08-18
shayfrendt,0,2021-08-19
shayfrendt,0,2021-08-20
shayfrendt,0,2021-08-21
shayfrendt,0,2021-08-22
shayfrendt,0,2021-08-23
shayfrendt,0,2021-08-24
shayfrendt,4,2021-08-25
shayfrendt,0,2021-08-26
shayfrendt,0,2021-08-27
shayfrendt,0,2021-08-28
shayfrendt,0,2021-08-29
shayfrendt,1,2021-08-30
shayfrendt,1,2021-08-31
shayfrendt,0,2021-09-01
shayfrendt,0,2021-09-02
shayfrendt,0,2021-09-03
shayfrendt,0,2021-09-04
shayfrendt,0,2021-09-05
shayfrendt,0,2021-09-06
shayfrendt,2,2021-09-07
shayfrendt,0,2021-09-08
shayfrendt,2,2021-09-09
shayfrendt,3,2021-09-10
shayfrendt,0,2021-09-11
shayfrendt,0,2021-09-12
shayfrendt,1,2021-09-13
shayfrendt,2,2021-09-14
shayfrendt,1,2021-09-15
shayfrendt,3,2021-09-16
shayfrendt,2,2021-09-17
shayfrendt,0,2021-09-18
shayfrendt,0,2021-09-19
shayfrendt,3,2021-09-20
shayfrendt,1,2021-09-21
shayfrendt,1,2021-09-22
shayfrendt,0,2021-09-23
shayfrendt,2,2021-09-24
shayfrendt,0,2021-09-25
shayfrendt,1,2021-09-26
shayfrendt,0,2021-09-27
shayfrendt,1,2021-09-28
shayfrendt,2,2021-09-29
shayfrendt,2,2021-09-30
shayfrendt,3,2021-10-01
shayfrendt,0,2021-10-02
shayfrendt,0,2021-10-03
shayfrendt,2,2021-10-04
shayfrendt,1,2021-10-05
shayfrendt,3,2021-10-06
shayfrendt,0,2021-10-07
shayfrendt,0,2021-10-08
shayfrendt,0,2021-10-09
shayfrendt,0,2021-10-10
shayfrendt,0,2021-10-11
shayfrendt,2,2021-10-12
shayfrendt,1,2021-10-13
shayfrendt,0,2021-10-14
shayfrendt,0,2021-10-15
shayfrendt,0,2021-10-16
shayfrendt,0,2021-10-17
shayfrendt,2,2021-10-18
shayfrendt,0,2021-10-19
shayfrendt,1,2021-10-20
shayfrendt,0,2021-10-21
shayfrendt,0,2021-10-22
shayfrendt,0,2021-10-23
shayfrendt,0,2021-10-24
shayfrendt,0,2021-10-25
shayfrendt,1,2021-10-26
shayfrendt,4,2021-10-27
shayfrendt,0,2021-10-28
shayfrendt,0,2021-10-29
shayfrendt,0,2021-10-30
shayfrendt,0,2021-10-31
shayfrendt,0,2021-11-01
shayfrendt,0,2021-11-02
shayfrendt,0,2021-11-03
shayfrendt,0,2021-11-04
shayfrendt,0,2021-11-05
shayfrendt,0,2021-11-06
shayfrendt,0,2021-11-07
shayfrendt,0,2021-11-08
shayfrendt,0,2021-11-09
shayfrendt,0,2021-11-10
shayfrendt,0,2021-11-11
shayfrendt,4,2021-11-12
shayfrendt,0,2021-11-13
shayfrendt,0,2021-11-14
shayfrendt,4,2021-11-15
shayfrendt,0,2021-11-16
shayfrendt,0,2021-11-17
shayfrendt,2,2021-11-18
shayfrendt,1,2021-11-19
shayfrendt,0,2021-11-20
shayfrendt,0,2021-11-21
shayfrendt,1,2021-11-22
shayfrendt,2,2021-11-23
shayfrendt,0,2021-11-24
shayfrendt,0,2021-11-25
shayfrendt,0,2021-11-26
shayfrendt,0,2021-11-27
shayfrendt,0,2021-11-28
shayfrendt,0,2021-11-29
shayfrendt,3,2021-11-30
shayfrendt,1,2021-12-01
shayfrendt,1,2021-12-02
shayfrendt,1,2021-12-03
shayfrendt,0,2021-12-04
shayfrendt,0,2021-12-05
shayfrendt,1,2021-12-06
shayfrendt,1,2021-12-07
shayfrendt,0,2021-12-08
shayfrendt,0,2021-12-09
shayfrendt,0,2021-12-10
shayfrendt,0,2021-12-11
shayfrendt,0,2021-12-12
shayfrendt,1,2021-12-13
shayfrendt,0,2021-12-14
shayfrendt,0,2021-12-15
shayfrendt,3,2021-12-16
shayfrendt,1,2021-12-17
shayfrendt,3,2021-12-18
shayfrendt,0,2021-12-19
shayfrendt,0,2021-12-20
shayfrendt,0,2021-12-21
shayfrendt,0,2021-12-22
shayfrendt,0,2021-12-23
shayfrendt,0,2021-12-24
shayfrendt,0,2021-12-25
shayfrendt,0,2021-12-26
shayfrendt,0,2021-12-27
shayfrendt,0,2021-12-28
shayfrendt,0,2021-12-29
shayfrendt,0,2021-12-30
shayfrendt,0,2021-12-31
shiftkey,0,2021-01-01
shiftkey,4,2021-01-02
shiftkey,2,2021-01-03
shiftkey,19,2021-01-04
shiftkey,21,2021-01-05
shiftkey,14,2021-01-06
shiftkey,9,2021-01-07
shiftkey,22,2021-01-08
shiftkey,0,2021-01-09
shiftkey,1,2021-01-10
shiftkey,40,2021-01-11
shiftkey,7,2021-01-12
shiftkey,0,2021-01-13
shiftkey,0,2021-01-14
shiftkey,1,2021-01-15
shiftkey,0,2021-01-16
shiftkey,0,2021-01-17
shiftkey,0,2021-01-18
shiftkey,0,2021-01-19
shiftkey,0,2021-01-20
shiftkey,0,2021-01-21
shiftkey,7,2021-01-22
shiftkey,3,2021-01-23
shiftkey,17,2021-01-24
shiftkey,17,2021-01-25
shiftkey,9,2021-01-26
shiftkey,4,2021-01-27
shiftkey,5,2021-01-28
shiftkey,7,2021-01-29
shiftkey,0,2021-01-30
shiftkey,7,2021-01-31
shiftkey,35,2021-02-01
shiftkey,11,2021-02-02
shiftkey,11,2021-02-03
shiftkey,26,2021-02-04
shiftkey,27,2021-02-05
shiftkey,10,2021-02-06
shiftkey,7,2021-02-07
shiftkey,24,2021-02-08
shiftkey,40,2021-02-09
shiftkey,20,2021-02-10
shiftkey,3,2021-02-11
shiftkey,19,2021-02-12
shiftkey,16,2021-02-13
shiftkey,7,2021-02-14
shiftkey,8,2021-02-15
shiftkey,13,2021-02-16
shiftkey,7,2021-02-17
shiftkey,8,2021-02-18
shiftkey,14,2021-02-19
shiftkey,1,2021-02-20
shiftkey,11,2021-02-21
shiftkey,24,2021-02-22
shiftkey,12,2021-02-23
shiftkey,33,2021-02-24
shiftkey,3,2021-02-25
shiftkey,24,2021-02-26
shiftkey,0,2021-02-27
shiftkey,1,2021-02-28
shiftkey,38,2021-03-01
shiftkey,17,2021-03-02
shiftkey,8,2021-03-03
shiftkey,62,2021-03-04
shiftkey,24,2021-03-05
shiftkey,0,2021-03-06
shiftkey,0,2021-03-07
shiftkey,20,2021-03-08
shiftkey,33,2021-03-09
shiftkey,33,2021-03-10
shiftkey,6,2021-03-11
shiftkey,31,2021-03-12
shiftkey,2,2021-03-13
shiftkey,2,2021-03-14
shiftkey,18,2021-03-15
shiftkey,15,2021-03-16
shiftkey,5,2021-03-17
shiftkey,13,2021-03-18
shiftkey,22,2021-03-19
shiftkey,0,2021-03-20
shiftkey,0,2021-03-21
shiftkey,15,2021-03-22
shiftkey,22,2021-03-23
shiftkey,28,2021-03-24
shiftkey,16,2021-03-25
shiftkey,28,2021-03-26
shiftkey,3,2021-03-27
shiftkey,4,2021-03-28
shiftkey,14,2021-03-29
shiftkey,28,2021-03-30
shiftkey,13,2021-03-31
shiftkey,15,2021-04-01
shiftkey,5,2021-04-02
shiftkey,8,2021-04-03
shiftkey,0,2021-04-04
shiftkey,10,2021-04-05
shiftkey,23,2021-04-06
shiftkey,6,2021-04-07
shiftkey,1,2021-04-08
shiftkey,23,2021-04-09
shiftkey,12,2021-04-10
shiftkey,0,2021-04-11
shiftkey,22,2021-04-12
shiftkey,40,2021-04-13
shiftkey,40,2021-04-14
shiftkey,0,2021-04-15
shiftkey,0,2021-04-16
shiftkey,3,2021-04-17
shiftkey,0,2021-04-18
shiftkey,13,2021-04-19
shiftkey,21,2021-04-20
shiftkey,47,2021-04-21
shiftkey,2,2021-04-22
shiftkey,26,2021-04-23
shiftkey,2,2021-04-24
shiftkey,0,2021-04-25
shiftkey,20,2021-04-26
shiftkey,59,2021-04-27
shiftkey,30,2021-04-28
shiftkey,44,2021-04-29
shiftkey,12,2021-04-30
shiftkey,0,2021-05-01
shiftkey,0,2021-05-02
shiftkey,18,2021-05-03
shiftkey,21,2021-05-04
shiftkey,18,2021-05-05
shiftkey,17,2021-05-06
shiftkey,51,2021-05-07
shiftkey,5,2021-05-08
shiftkey,0,2021-05-09
shiftkey,7,2021-05-10
shiftkey,5,2021-05-11
shiftkey,22,2021-05-12
shiftkey,12,2021-05-13
shiftkey,23,2021-05-14
shiftkey,0,2021-05-15
shiftkey,10,2021-05-16
shiftkey,6,2021-05-17
shiftkey,21,2021-05-18
shiftkey,19,2021-05-19
shiftkey,1,2021-05-20
shiftkey,29,2021-05-21
shiftkey,1,2021-05-22
shiftkey,0,2021-05-23
shiftkey,0,2021-05-24
shiftkey,9,2021-05-25
shiftkey,11,2021-05-26
shiftkey,10,2021-05-27
shiftkey,5,2021-05-28
shiftkey,0,2021-05-29
shiftkey,0,2021-05-30
shiftkey,45,2021-05-31
shiftkey,39,2021-06-01
shiftkey,12,2021-06-02
shiftkey,9,2021-06-03
shiftkey,16,2021-06-04
shiftkey,0,2021-06-05
shiftkey,0,2021-06-06
shiftkey,26,2021-06-07
shiftkey,19,2021-06-08
shiftkey,18,2021-06-09
shiftkey,0,2021-06-10
shiftkey,24,2021-06-11
shiftkey,0,2021-06-12
shiftkey,6,2021-06-13
shiftkey,27,2021-06-14
shiftkey,7,2021-06-15
shiftkey,14,2021-06-16
shiftkey,16,2021-06-17
shiftkey,32,2021-06-18
shiftkey,0,2021-06-19
shiftkey,0,2021-06-20
shiftkey,51,2021-06-21
shiftkey,26,2021-06-22
shiftkey,17,2021-06-23
shiftkey,10,2021-06-24
shiftkey,13,2021-06-25
shiftkey,0,2021-06-26
shiftkey,0,2021-06-27
shiftkey,0,2021-06-28
shiftkey,0,2021-06-29
shiftkey,7,2021-06-30
shiftkey,0,2021-07-01
shiftkey,0,2021-07-02
shiftkey,0,2021-07-03
shiftkey,17,2021-07-04
shiftkey,1,2021-07-05
shiftkey,6,2021-07-06
shiftkey,0,2021-07-07
shiftkey,0,2021-07-08
shiftkey,0,2021-07-09
shiftkey,0,2021-07-10
shiftkey,0,2021-07-11
shiftkey,8,2021-07-12
shiftkey,17,2021-07-13
shiftkey,12,2021-07-14
shiftkey,19,2021-07-15
shiftkey,13,2021-07-16
shiftkey,0,2021-07-17
shiftkey,5,2021-07-18
shiftkey,13,2021-07-19
shiftkey,27,2021-07-20
shiftkey,28,2021-07-21
shiftkey,25,2021-07-22
shiftkey,1,2021-07-23
shiftkey,1,2021-07-24
shiftkey,1,2021-07-25
shiftkey,23,2021-07-26
shiftkey,34,2021-07-27
shiftkey,35,2021-07-28
shiftkey,6,2021-07-29
shiftkey,0,2021-07-30
shiftkey,0,2021-07-31
shiftkey,0,2021-08-01
shiftkey,26,2021-08-02
shiftkey,12,2021-08-03
shiftkey,32,2021-08-04
shiftkey,38,2021-08-05
shiftkey,12,2021-08-06
shiftkey,0,2021-08-07
shiftkey,0,2021-08-08
shiftkey,22,2021-08-09
shiftkey,25,2021-08-10
shiftkey,27,2021-08-11
shiftkey,34,2021-08-12
shiftkey,5,2021-08-13
shiftkey,0,2021-08-14
shiftkey,2,2021-08-15
shiftkey,28,2021-08-16
shiftkey,22,2021-08-17
shiftkey,14,2021-08-18
shiftkey,43,2021-08-19
shiftkey,30,2021-08-20
shiftkey,0,2021-08-21
shiftkey,10,2021-08-22
shiftkey,32,2021-08-23
shiftkey,32,2021-08-24
shiftkey,34,2021-08-25
shiftkey,27,2021-08-26
shiftkey,0,2021-08-27
shiftkey,0,2021-08-28
shiftkey,4,2021-08-29
shiftkey,19,2021-08-30
shiftkey,23,2021-08-31
shiftkey,21,2021-09-01
shiftkey,20,2021-09-02
shiftkey,24,2021-09-03
shiftkey,0,2021-09-04
shiftkey,3,2021-09-05
shiftkey,1,2021-09-06
shiftkey,27,2021-09-07
shiftkey,15,2021-09-08
shiftkey,9,2021-09-09
shiftkey,13,2021-09-10
shiftkey,0,2021-09-11
shiftkey,5,2021-09-12
shiftkey,35,2021-09-13
shiftkey,26,2021-09-14
shiftkey,51,2021-09-15
shiftkey,28,2021-09-16
shiftkey,26,2021-09-17
shiftkey,2,2021-09-18
shiftkey,0,2021-09-19
shiftkey,44,2021-09-20
shiftkey,37,2021-09-21
shiftkey,27,2021-09-22
shiftkey,20,2021-09-23
shiftkey,24,2021-09-24
shiftkey,0,2021-09-25
shiftkey,0,2021-09-26
shiftkey,0,2021-09-27
shiftkey,0,2021-09-28
shiftkey,0,2021-09-29
shiftkey,9,2021-09-30
shiftkey,13,2021-10-01
shiftkey,2,2021-10-02
shiftkey,6,2021-10-03
shiftkey,30,2021-10-04
shiftkey,15,2021-10-05
shiftkey,20,2021-10-06
shiftkey,23,2021-10-07
shiftkey,9,2021-10-08
shiftkey,1,2021-10-09
shiftkey,0,2021-10-10
shiftkey,0,2021-10-11
shiftkey,7,2021-10-12
shiftkey,4,2021-10-13
shiftkey,5,2021-10-14
shiftkey,7,2021-10-15
shiftkey,0,2021-10-16
shiftkey,0,2021-10-17
shiftkey,30,2021-10-18
shiftkey,8,2021-10-19
shiftkey,17,2021-10-20
shiftkey,18,2021-10-21
shiftkey,12,2021-10-22
shiftkey,0,2021-10-23
shiftkey,0,2021-10-24
shiftkey,8,2021-10-25
shiftkey,11,2021-10-26
shiftkey,9,2021-10-27
shiftkey,19,2021-10-28
shiftkey,22,2021-10-29
shiftkey,0,2021-10-30
shiftkey,0,2021-10-31
shiftkey,20,2021-11-01
shiftkey,17,2021-11-02
shiftkey,0,2021-11-03
shiftkey,4,2021-11-04
shiftkey,0,2021-11-05
shiftkey,0,2021-11-06
shiftkey,3,2021-11-07
shiftkey,15,2021-11-08
shiftkey,13,2021-11-09
shiftkey,11,2021-11-10
shiftkey,2,2021-11-11
shiftkey,23,2021-11-12
shiftkey,0,2021-11-13
shiftkey,0,2021-11-14
shiftkey,26,2021-11-15
shiftkey,18,2021-11-16
shiftkey,3,2021-11-17
shiftkey,0,2021-11-18
shiftkey,10,2021-11-19
shiftkey,0,2021-11-20
shiftkey,0,2021-11-21
shiftkey,6,2021-11-22
shiftkey,21,2021-11-23
shiftkey,11,2021-11-24
shiftkey,29,2021-11-25
shiftkey,13,2021-11-26
shiftkey,1,2021-11-27
shiftkey,0,2021-11-28
shiftkey,27,2021-11-29
shiftkey,31,2021-11-30
shiftkey,31,2021-12-01
shiftkey,24,2021-12-02
shiftkey,15,2021-12-03
shiftkey,0,2021-12-04
shiftkey,0,2021-12-05
shiftkey,24,2021-12-06
shiftkey,11,2021-12-07
shiftkey,17,2021-12-08
shiftkey,1,2021-12-09
shiftkey,0,2021-12-10
shiftkey,0,2021-12-11
shiftkey,0,2021-12-12
shiftkey,7,2021-12-13
shiftkey,10,2021-12-14
shiftkey,10,2021-12-15
shiftkey,10,2021-12-16
shiftkey,8,2021-12-17
shiftkey,2,2021-12-18
shiftkey,0,2021-12-19
shiftkey,21,2021-12-20
shiftkey,5,2021-12-21
shiftkey,3,2021-12-22
shiftkey,0,2021-12-23
shiftkey,0,2021-12-24
shiftkey,0,2021-12-25
shiftkey,0,2021-12-26
shiftkey,0,2021-12-27
shiftkey,0,2021-12-28
shiftkey,0,2021-12-29
shiftkey,0,2021-12-30
shiftkey,0,2021-12-31
simurai,8,2021-01-01
simurai,5,2021-01-02
simurai,5,2021-01-03
simurai,3,2021-01-04
simurai,6,2021-01-05
simurai,6,2021-01-06
simurai,13,2021-01-07
simurai,16,2021-01-08
simurai,0,2021-01-09
simurai,0,2021-01-10
simurai,0,2021-01-11
simurai,0,2021-01-12
simurai,0,2021-01-13
simurai,0,2021-01-14
simurai,0,2021-01-15
simurai,0,2021-01-16
simurai,0,2021-01-17
simurai,11,2021-01-18
simurai,14,2021-01-19
simurai,16,2021-01-20
simurai,12,2021-01-21
simurai,17,2021-01-22
simurai,16,2021-01-23
simurai,0,2021-01-24
simurai,4,2021-01-25
simurai,5,2021-01-26
simurai,9,2021-01-27
simurai,10,2021-01-28
simurai,6,2021-01-29
simurai,0,2021-01-30
simurai,0,2021-01-31
simurai,2,2021-02-01
simurai,21,2021-02-02
simurai,12,2021-02-03
simurai,7,2021-02-04
simurai,12,2021-02-05
simurai,0,2021-02-06
simurai,0,2021-02-07
simurai,3,2021-02-08
simurai,1,2021-02-09
simurai,14,2021-02-10
simurai,4,2021-02-11
simurai,15,2021-02-12
simurai,0,2021-02-13
simurai,0,2021-02-14
simurai,3,2021-02-15
simurai,5,2021-02-16
simurai,3,2021-02-17
simurai,6,2021-02-18
simurai,16,2021-02-19
simurai,0,2021-02-20
simurai,0,2021-02-21
simurai,2,2021-02-22
simurai,8,2021-02-23
simurai,6,2021-02-24
simurai,2,2021-02-25
simurai,4,2021-02-26
simurai,1,2021-02-27
simurai,0,2021-02-28
simurai,20,2021-03-01
simurai,11,2021-03-02
simurai,24,2021-03-03
simurai,23,2021-03-04
simurai,25,2021-03-05
simurai,1,2021-03-06
simurai,0,2021-03-07
simurai,21,2021-03-08
simurai,13,2021-03-09
simurai,15,2021-03-10
simurai,25,2021-03-11
simurai,22,2021-03-12
simurai,0,2021-03-13
simurai,0,2021-03-14
simurai,9,2021-03-15
simurai,23,2021-03-16
simurai,18,2021-03-17
simurai,20,2021-03-18
simurai,5,2021-03-19
simurai,0,2021-03-20
simurai,0,2021-03-21
simurai,8,2021-03-22
simurai,27,2021-03-23
simurai,15,2021-03-24
simurai,12,2021-03-25
simurai,23,2021-03-26
simurai,3,2021-03-27
simurai,3,2021-03-28
simurai,28,2021-03-29
simurai,19,2021-03-30
simurai,12,2021-03-31
simurai,11,2021-04-01
simurai,18,2021-04-02
simurai,0,2021-04-03
simurai,0,2021-04-04
simurai,17,2021-04-05
simurai,15,2021-04-06
simurai,11,2021-04-07
simurai,12,2021-04-08
simurai,3,2021-04-09
simurai,0,2021-04-10
simurai,0,2021-04-11
simurai,11,2021-04-12
simurai,25,2021-04-13
simurai,16,2021-04-14
simurai,25,2021-04-15
simurai,26,2021-04-16
simurai,0,2021-04-17
simurai,0,2021-04-18
simurai,23,2021-04-19
simurai,7,2021-04-20
simurai,3,2021-04-21
simurai,32,2021-04-22
simurai,17,2021-04-23
simurai,0,2021-04-24
simurai,0,2021-04-25
simurai,30,2021-04-26
simurai,17,2021-04-27
simurai,30,2021-04-28
simurai,5,2021-04-29
simurai,9,2021-04-30
simurai,0,2021-05-01
simurai,0,2021-05-02
simurai,5,2021-05-03
simurai,11,2021-05-04
simurai,6,2021-05-05
simurai,12,2021-05-06
simurai,4,2021-05-07
simurai,0,2021-05-08
simurai,0,2021-05-09
simurai,13,2021-05-10
simurai,15,2021-05-11
simurai,22,2021-05-12
simurai,18,2021-05-13
simurai,15,2021-05-14
simurai,0,2021-05-15
simurai,0,2021-05-16
simurai,24,2021-05-17
simurai,13,2021-05-18
simurai,8,2021-05-19
simurai,21,2021-05-20
simurai,5,2021-05-21
simurai,2,2021-05-22
simurai,0,2021-05-23
simurai,11,2021-05-24
simurai,20,2021-05-25
simurai,22,2021-05-26
simurai,28,2021-05-27
simurai,22,2021-05-28
simurai,0,2021-05-29
simurai,0,2021-05-30
simurai,1,2021-05-31
simurai,14,2021-06-01
simurai,22,2021-06-02
simurai,16,2021-06-03
simurai,17,2021-06-04
simurai,0,2021-06-05
simurai,1,2021-06-06
simurai,10,2021-06-07
simurai,15,2021-06-08
simurai,16,2021-06-09
simurai,7,2021-06-10
simurai,14,2021-06-11
simurai,0,2021-06-12
simurai,0,2021-06-13
simurai,22,2021-06-14
simurai,25,2021-06-15
simurai,8,2021-06-16
simurai,17,2021-06-17
simurai,13,2021-06-18
simurai,0,2021-06-19
simurai,0,2021-06-20
simurai,9,2021-06-21
simurai,19,2021-06-22
simurai,39,2021-06-23
simurai,12,2021-06-24
simurai,45,2021-06-25
simurai,0,2021-06-26
simurai,0,2021-06-27
simurai,9,2021-06-28
simurai,13,2021-06-29
simurai,11,2021-06-30
simurai,9,2021-07-01
simurai,16,2021-07-02
simurai,0,2021-07-03
simurai,0,2021-07-04
simurai,0,2021-07-05
simurai,0,2021-07-06
simurai,0,2021-07-07
simurai,0,2021-07-08
simurai,0,2021-07-09
simurai,0,2021-07-10
simurai,0,2021-07-11
simurai,4,2021-07-12
simurai,5,2021-07-13
simurai,3,2021-07-14
simurai,2,2021-07-15
simurai,9,2021-07-16
simurai,0,2021-07-17
simurai,0,2021-07-18
simurai,9,2021-07-19
simurai,12,2021-07-20
simurai,5,2021-07-21
simurai,7,2021-07-22
simurai,0,2021-07-23
simurai,0,2021-07-24
simurai,0,2021-07-25
simurai,8,2021-07-26
simurai,13,2021-07-27
simurai,17,2021-07-28
simurai,23,2021-07-29
simurai,0,2021-07-30
simurai,0,2021-07-31
simurai,0,2021-08-01
simurai,0,2021-08-02
simurai,0,2021-08-03
simurai,0,2021-08-04
simurai,0,2021-08-05
simurai,0,2021-08-06
simurai,0,2021-08-07
simurai,0,2021-08-08
simurai,7,2021-08-09
simurai,4,2021-08-10
simurai,10,2021-08-11
simurai,16,2021-08-12
simurai,0,2021-08-13
simurai,0,2021-08-14
simurai,0,2021-08-15
simurai,5,2021-08-16
simurai,10,2021-08-17
simurai,13,2021-08-18
simurai,10,2021-08-19
simurai,0,2021-08-20
simurai,0,2021-08-21
simurai,0,2021-08-22
simurai,10,2021-08-23
simurai,13,2021-08-24
simurai,29,2021-08-25
simurai,20,2021-08-26
simurai,1,2021-08-27
simurai,0,2021-08-28
simurai,0,2021-08-29
simurai,10,2021-08-30
simurai,21,2021-08-31
simurai,16,2021-09-01
simurai,14,2021-09-02
simurai,13,2021-09-03
simurai,0,2021-09-04
simurai,0,2021-09-05
simurai,11,2021-09-06
simurai,9,2021-09-07
simurai,35,2021-09-08
simurai,3,2021-09-09
simurai,3,2021-09-10
simurai,0,2021-09-11
simurai,0,2021-09-12
simurai,6,2021-09-13
